"USERID","CUST_PROD_ID","GRADEID","SUBTESTID","DATETIMESTAMP"
"5591798","5001","10002","2001",
"5591800","5001","10002","2002",
"5591804","5001","10002","2002",
"5591868","5001","10002","2002",
"5589019","5001","10002","2002",
"5599461","5001","10002","2001",
"5598467","5001","10002","2002",
"5598463","5001","10002","2002",
"5598483","5001","10002","2002",
"5596402","5001","10002","2002",
"5598722","5001","10002","2002",
"5597012","5001","10002","2001",
"5596737","5001","10002","2001",
"5596735","5001","10002","2001",
"5596738","5001","10002","2001",
"5597064","5001","10002","2001",
"5597061","5001","10002","2002",
"5597048","5001","10002","2002",
"5597052","5001","10002","2001",
"5590022","5001","10002","2002",
"5597297","5001","10002","2001",
"5597299","5001","10002","2002",
"5590094","5001","10002","2002",
"5590419","5001","10002","2002",
"5597000","5001","10002","2001",
"5596748","5001","10002","2001",
"5596670","5001","10002","2001",
"5591181","5001","10006","2001",
"5592499","5001","10006","2001",
"5592487","5001","10006","2001",
"5600111","5001","10002","2002",
"5595295","5001","10002","2001",
"5599305","5001","10002","2002",
"5596216","5001","10002","2001",
"5596457","5001","10002","2001",
"5600034","5001","10002","2001",
"5596509","5001","10002","2002",
"5598531","5001","10002","2002",
"5598531","5001","10002","2001",
"5596022","5001","10002","2001",
"5594975","5001","10002","2001",
"5599896","5001","10002","2001",
"5599898","5001","10002","2001",
"5599900","5001","10002","2001",
"5598816","5001","10002","2002",
"5596476","5001","10002","2002",
"5596424","5001","10002","2002",
"5590264","5001","10002","2002",
"5590264","5001","10002","2001",
"5599797","5001","10002","2002",
"5599799","5001","10002","2002",
"5599801","5001","10002","2002",
"5599902","5001","10002","2002",
"5598832","5001","10002","2002",
"5599321","5001","10002","2001",
"5594875","5001","10002","2001",
"5594731","5001","10002","2002",
"5599193","5001","10002","2001",
"5595335","5001","10002","2001",
"5595531","5001","10002","2001",
"5599910","5001","10002","2001",
"5595455","5001","10002","2002",
"5589032","5001","10002","2002",
"5589032","5001","10002","2001",
"5595264","5001","10002","2001",
"5595266","5001","10002","2002",
"5595271","5001","10002","2002",
"5595271","5001","10002","2001",
"5595989","5001","10002","2001",
"5590307","5001","10002","2001",
"5598535","5001","10002","2001",
"5598521","5001","10002","2001",
"5595895","5001","10002","2002",
"5591812","5001","10002","2002",
"5596034","5001","10002","2002",
"5595334","5001","10002","2002",
"5596382","5001","10002","2002",
"5590333","5001","10002","2001",
"5594941","5001","10002","2002",
"5595072","5001","10002","2002",
"5595792","5001","10002","2001",
"5595888","5001","10002","2001",
"5599301","5001","10002","2001",
"5596506","5001","10002","2001",
"5599322","5001","10002","2001",
"5595546","5001","10002","2001",
"5594932","5001","10002","2001",
"5595446","5001","10002","2002",
"5595443","5001","10002","2002",
"5595526","5001","10002","2001",
"5599776","5001","10002","2002",
"5599659","5001","10002","2001",
"5598627","5001","10002","2001",
"5600041","5001","10002","2002",
"5591935","5001","10002","2002",
"5595434","5001","10002","2002",
"5590263","5001","10002","2001",
"5599805","5001","10002","2001",
"5598838","5001","10002","2002",
"5595073","5001","10002","2002",
"5595915","5001","10002","2001",
"5598948","5001","10002","2001",
"5596380","5001","10002","2002",
"5596983","5001","10002","2001",
"5597082","5001","10002","2002",
"5597080","5001","10002","2001",
"5590434","5001","10002","2002",
"5598400","5001","10002","2001",
"5595249","5001","10002","2001",
"5596223","5001","10002","2001",
"5596228","5001","10002","2002",
"5597112","5001","10002","2002",
"5596988","5001","10002","2001",
"5595163","5001","10002","2001",
"5596723","5001","10002","2002",
"5596651","5001","10002","2001",
"5595663","5001","10002","2001",
"5597010","5001","10002","2001",
"5595974","5001","10002","2001",
"5596644","5001","10002","2001",
"5595023","5001","10002","2001",
"5595018","5001","10002","2001",
"5595019","5001","10002","2001",
"5595029","5001","10002","2001",
"5598184","5001","10002","2001",
"5596994","5001","10002","2001",
"5596621","5001","10002","2002",
"5597015","5001","10002","2001",
"5597528","5001","10002","2002",
"5598676","5001","10002","2001",
"5599518","5001","10002","2001",
"5599520","5001","10002","2001",
"5599719","5001","10002","2002",
"5599719","5001","10002","2001",
"5591736","5001","10002","2001",
"5588601","5001","10002","2002",
"5598590","5001","10002","2002",
"5599731","5001","10002","2001",
"5598792","5001","10002","2002",
"5591391","5001","10002","2002",
"5592454","5001","10002","2001",
"5599877","5001","10002","2001",
"5599886","5001","10002","2001",
"5599716","5001","10002","2001",
"5592106","5001","10002","2001",
"5592358","5001","10002","2002",
"5591513","5001","10002","2001",
"5600087","5001","10002","2002",
"5591999","5001","10002","2001",
"5599415","5001","10002","2002",
"5592351","5001","10002","2001",
"5588435","5001","10002","2002",
"5599985","5001","10002","2002",
"5591522","5001","10002","2002",
"5590912","5001","10002","2001",
"5599489","5001","10002","2001",
"5592364","5001","10002","2001",
"5592364","5001","10002","2002",
"5599632","5001","10002","2002",
"5588253","5001","10002","2001",
"5591741","5001","10002","2002",
"5599728","5001","10002","2002",
"5592289","5001","10002","2001",
"5590910","5001","10002","2001",
"5590916","5001","10002","2002",
"5599534","5001","10002","2001",
"5591405","5001","10002","2001",
"5588423","5001","10002","2002",
"5599647","5001","10002","2001",
"5596224","5001","10002","2001",
"5590956","5001","10006","2001",
"5590957","5001","10006","2001",
"5591663","5001","10006","2002",
"5594619","5001","10006","2002",
"5587430","5001","10006","2001",
"5591307","5001","10006","2001",
"5593865","5001","10006","2001",
"5593987","5001","10006","2001",
"5594242","5001","10006","2001",
"5587367","5001","10006","2001",
"5587741","5001","10006","2001",
"5593492","5001","10006","2001",
"5593745","5001","10006","2002",
"5593742","5001","10006","2001",
"5591528","5001","10006","2001",
"5592370","5001","10006","2001",
"5592372","5001","10006","2001",
"5592512","5001","10006","2002",
"5592504","5001","10006","2001",
"5593368","5001","10006","2001",
"5593290","5001","10006","2002",
"5593320","5001","10006","2002",
"5593324","5001","10006","2002",
"5592608","5001","10006","2002",
"5592617","5001","10006","2001",
"5593041","5001","10006","2001",
"5594625","5001","10006","2001",
"5594623","5001","10006","2002",
"5594654","5001","10006","2001",
"5594070","5001","10006","2002",
"5593762","5001","10006","2002",
"5593754","5001","10006","2001",
"5594523","5001","10006","2001",
"5589449","5001","10006","2001",
"5589524","5001","10006","2001",
"5589495","5001","10006","2001",
"5593795","5001","10006","2002",
"5593579","5001","10006","2002",
"5588797","5001","10006","2001",
"5587801","5001","10006","2002",
"5588156","5001","10006","2002",
"5588153","5001","10006","2002",
"5589075","5001","10006","2001",
"5589172","5001","10006","2001",
"5587914","5001","10006","2002",
"5587913","5001","10006","2001",
"5587917","5001","10006","2001",
"5588853","5001","10006","2002",
"5588855","5001","10006","2001",
"5590487","5001","10006","2002",
"5588948","5001","10006","2001",
"5588742","5001","10006","2001",
"5588155","5001","10006","2001",
"5590875","5001","10006","2001",
"5590651","5001","10006","2002",
"5588958","5001","10006","2001",
"5589954","5001","10006","2002",
"5589961","5001","10006","2002",
"5590737","5001","10006","2002",
"5587762","5001","10006","2002",
"5588957","5001","10006","2002",
"5588943","5001","10006","2002",
"5589782","5001","10006","2001",
"5589777","5001","10006","2002",
"5589853","5001","10006","2001",
"5590712","5001","10006","2002",
"5590859","5001","10006","2001",
"5597171","5001","10006","2001",
"5590890","5001","10006","2002",
"5590462","5001","10006","2001",
"5590454","5001","10006","2002",
"5590550","5001","10006","2002",
"5598105","5001","10006","2001",
"5598111","5001","10006","2001",
"5597177","5001","10006","2001",
"5590856","5001","10006","2001",
"5598254","5001","10006","2002",
"5598254","5001","10006","2001",
"5598031","5001","10006","2001",
"5597907","5001","10006","2001",
"5597889","5001","10006","2001",
"5597893","5001","10006","2002",
"5598138","5001","10006","2001",
"5598163","5001","10006","2002",
"5598057","5001","10006","2001",
"5590055","5001","10006","2001",
"5590040","5001","10006","2001",
"5589997","5001","10006","2001",
"5590000","5001","10006","2002",
"5589661","5001","10006","2002",
"5590456","5001","10006","2002",
"5589855","5001","10006","2002",
"5597193","5001","10006","2001",
"5597675","5001","10006","2002",
"5597904","5001","10006","2001",
"5596842","5001","10006","2002",
"5596596","5001","10006","2001",
"5598384","5001","10006","2001",
"5596597","5001","10006","2002",
"5598251","5001","10006","2001",
"5598246","5001","10006","2002",
"5590342","5001","10006","2001",
"5590069","5001","10006","2001",
"5596604","5001","10006","2001",
"5597458","5001","10006","2001",
"5597317","5001","10006","2002",
"5590030","5001","10006","2002",
"5598423","5001","10006","2001",
"5597933","5001","10006","2002",
"5597662","5001","10006","2002",
"5595633","5001","10006","2001",
"5595632","5001","10006","2001",
"5595628","5001","10006","2002",
"5595618","5001","10006","2001",
"5595747","5001","10006","2001",
"5595178","5001","10006","2002",
"5595185","5001","10006","2001",
"5596241","5001","10006","2001",
"5594836","5001","10006","2002",
"5590032","5001","10006","2002",
"5595882","5001","10006","2001",
"5595881","5001","10006","2001",
"5597590","5001","10006","2002",
"5596304","5001","10006","2002",
"5596304","5001","10006","2001",
"5595897","5001","10006","2001",
"5590047","5001","10006","2002",
"5596373","5001","10006","2002",
"5595689","5001","10006","2001",
"5595685","5001","10006","2001",
"5595052","5001","10006","2001",
"5595922","5001","10006","2002",
"5595369","5001","10006","2001",
"5595498","5001","10006","2002",
"5595311","5001","10006","2001",
"5595309","5001","10006","2001",
"5594952","5001","10006","2002",
"5595045","5001","10006","2001",
"5595044","5001","10006","2001",
"5596225","5001","10006","2002",
"5596417","5001","10006","2001",
"5594752","5001","10006","2001",
"5599548","5001","10006","2002",
"5600066","5001","10006","2001",
"5596038","5001","10006","2001",
"5599925","5001","10006","2002",
"5600140","5001","10006","2001",
"5591462","5001","10006","2002",
"5591562","5001","10006","2001",
"5588498","5001","10006","2001",
"5599563","5001","10006","2001",
"5591328","5001","10006","2001",
"5599296","5001","10006","2002",
"5594862","5001","10006","2002",
"5594864","5001","10006","2002",
"5598905","5001","10006","2001",
"5599316","5001","10006","2002",
"5599313","5001","10006","2002",
"5595677","5001","10006","2002",
"5599417","5001","10006","2002",
"5591574","5001","10006","2002",
"5595194","5001","10006","2002",
"5595497","5001","10006","2001",
"5595322","5001","10006","2001",
"5595314","5001","10006","2002",
"5599952","5001","10006","2001",
"5588554","5001","10006","2002",
"5591755","5001","10006","2001",
"5588210","5001","10006","2001",
"5588213","5001","10006","2001",
"5591203","5001","10006","2001",
"5588411","5001","10006","2002",
"5588416","5001","10006","2002",
"5588467","5001","10006","2002",
"5588466","5001","10006","2001",
"5591622","5001","10006","2001",
"5591631","5001","10006","2002",
"5591620","5001","10006","2001",
"5591025","5001","10006","2002",
"5592552","5001","10006","2001",
"5589034","5001","10006","2001",
"5592300","5001","10006","2002",
"5592303","5001","10006","2001",
"5592076","5001","10006","2001",
"5591858","5001","10006","2002",
"5588445","5001","10006","2002",
"5588439","5001","10006","2001",
"5590901","5001","10006","2002",
"5599295","5001","10006","2002",
"5588323","5001","10006","2001",
"5588355","5001","10006","2001",
"5591512","5001","10002","2002",
"5591512","5001","10002","2001",
"5591508","5001","10002","2002",
"5592123","5001","10002","2002",
"5598650","5001","10002","2002",
"5598648","5001","10002","2001",
"5599878","5001","10002","2002",
"5591999","5001","10002","2002",
"5592691","5001","10002","2001",
"5592352","5001","10002","2002",
"5591376","5001","10002","2002",
"5591285","5001","10002","2002",
"5591285","5001","10002","2001",
"5599415","5001","10002","2001",
"5592352","5001","10002","2001",
"5592355","5001","10002","2002",
"5588435","5001","10002","2001",
"5599870","5001","10002","2001",
"5599769","5001","10002","2002",
"5599982","5001","10002","2001",
"5600083","5001","10002","2002",
"5588252","5001","10002","2001",
"5590915","5001","10002","2002",
"5600085","5001","10002","2001",
"5591617","5001","10002","2002",
"5591522","5001","10002","2001",
"5588618","5001","10002","2002",
"5591016","5001","10002","2002",
"5591378","5001","10002","2002",
"5600088","5001","10002","2001",
"5599486","5001","10002","2002",
"5592361","5001","10002","2002",
"5592360","5001","10002","2001",
